Date,Startup Name,Industry,Sub-vertical,Location,Investors,Investment Type,Amount in USD,Website URL
2017-08-29,Fieldassist,Technology,SAAS based sales force automation services,Gurgaon,Small Industries Development Bank of India (SIDBI),Debt Funding,,https://www.fieldassist.in/
2017-08-29,CureFit,Consumer Internet,End to End health and wellness platform.,Bangalore,"Accel Partners, IDG Ventures, Kalaari Capital,  UC-RNT fund",Private Equity,25000000.0,https://www.cure.fit/
2017-08-28,Mobikon,Technology,Restaurant & Hotel CRM platform,Pune,"Sistema Asia Fund, C31 Ventures, Qualgro.",Private Equity,7000000.0,https://www.mobikon.io/
2017-08-25,Medinfi,Consumer Internet,Online Doctor Discovery Platform,Bangalore,"PBS Srinivas, Vinod Martin,",Seed Funding,125000.0,http://www.medinfi.com/
2017-08-25,Ink Monk,Consumer Internet,Online printing marketplace,Chennai,"VAMM Ventures, Raksul, Dena",Seed Funding,750000.0,https://inkmonk.com/
2017-08-24,Ezetap,Technology,mPOS solutions provider,Bangalore,"JS Capital Management, Social Capital, Horizons Ventures,",Private Equity,16000000.0,http://ezetap.com/
2017-08-23,Awign,Technology,Operations and manpower outsourcing,Bangalore,"IIT Ropar, Imanpreet Singh Arora, Sidharth Rozario, Saurabh Abichandani, Shikhar Gupta,",Seed Funding,,https://www.linkedin.com/redirect?url=http%3A%2F%2Fwww%2Eawign%2Ecom&urlhash=oht0
2017-08-23,Dhruva,Technology,Cloud data protection and management solutions,Pune,"Riverwood Capital, Sequoia Capital India, Nexus Venture Partners, Tenaya Capital",Private Equity,80000000.0,http://druva.com/
2017-08-23,Milk Basket,Consumer Internet,Online Grocery platform,Gurgaon,Blume Ventures. Lenovo Capital and Incubator Group (LCIG),Seed Funding,,http://milkbasket.com/
2017-08-23,Indiez,Technology,Software & Mobile app development platform,Bangalore,Haresh Chawla,Seed Funding,500000.0,https://indiez.io/
2017-08-23,Bombay Shaving Company,eCommerce,Men Grooming product etailer,New Delhi,Fireside Ventures,Private Equity,2300000.0,https://www.bombayshavingcompany.com/
2017-08-22,EasyGov,Consumer Internet,Govt service application portal,Noida,"Social Alpha, Rajan Anandan, Rajeev Ahuja, Kshitij Arora",Seed Funding,,https://www.easygov.co.in/
2017-08-22,Flochat,Consumer Internet,instant messaging platform,Mumbai,"iSquare Global,",Seed Funding,,https://flochat.in/
2017-08-21,Cerebroz,Consumer Internet,E-Tech platform,Vadodara,Undisclosed HNI’s,Seed Funding,734000.0,http://cerebroz.com/edutree
2017-08-21,Uniphore,Technology,speech recognition startup,Chennai,IDG Ventures,Private Equity,6800000.0,https://www.uniphore.com/
2017-08-20,Rootefy,eCommerce,Building material online store,New Delhi,"Abhinav Gupta,",Seed Funding,187000.0,http://rootefy.com/
2017-08-17,Get Simpl,Consumer Internet,Payment Solution Mobile app,Mumbai,"Green Visor Capital LP II, IA Venture Strategies Fund II LP, Boillot Family Trust, Russell M Byrne, The Oliver R. Grace, Jr. Millennium Trust, SF Capital Investments LP",Seed Funding,,https://getsimpl.com/
2017-08-15,KNAB Finance,Consumer Internet,Unsecured Small Business Loans,Bangalore,"InCred, Krishnakumar Natarajan, Ravi Bhardwaj",Seed Funding,385000.0,https://www.knabfinance.com/
2017-08-14,Sports Flashes,Consumer Internet,Sports Content Mobile App,New Delhi,"Bennett, Coleman and Company Ltd (BCCL),",Private Equity,,https://sportsflashes.com/en
2017-08-14,Digilend,Technology,Personal Loans & EMI solutions platform,Mumbai,"InCred Finance, Fullerton India Credit Company Ltd",Seed Funding,312000.0,https://digilend.in/
2017-08-11,Ola Cabs,Consumer Internet,App based cab aggregation Service,Gurgaon,Tekne Capital Management,Private Equity,36000000.0,http://olacabs.com/
2017-08-11,Flipkart,eCommerce,Online Marketplace,Bangalore,Softbank,Private Equity,2500000000.0,https://www.flipkart.com/
2017-08-11,Moong Labs,Technology,Mobile games developer,New Delhi,Nazara Games,Private Equity,,http://moonglabs.com/
2017-08-10,Stayabode,Consumer Internet,Co-Living space aggregator,Bangalore,"Incubate Fund, Sanjay Shenoy, Mridul Upreti,",Private Equity,,https://stayabode.com/
2017-08-09,DoodhWala,Consumer Internet,Online milk delivery,Bangalore,Tom Varkey,Seed Funding,,http://www.doodhwala.net/
2017-08-09,CroFarm,Technology,Agriculture Supply Chain solutions,Gurgaon,Factor[e] Ventures,Seed Funding,783000.0,http://crofarm.com/
2017-08-09,TruxApp,Logistics,Mobile based Logistics Service,New Delhi,"Venugopal Dhoot, Ajay Bhatia, Tarun Khandelwal, Ganpat Singhvi, Mandhian family & Others",Seed Funding,3100000.0,http://www.truxapp.com/
2017-08-08,My Forex Eye,Consumer Internet,foreign exchange services,New Delhi,"Rahul Dev Kumar, Rajesh Mahajan, Ankit Sharma and others",Seed Funding,220000.0,https://www.myforexeye.com/
2017-08-08,New Castle Technologies,Technology,Hospital Management Software,Chennai,Undisclosed investors,Seed Funding,243000.0,http://www.newcastletechnologies.com/
2017-08-05,Curatio,Healthcare,Skincare Speciality services,Chennai,Anicut Capital,Private Equity,,http://curatiohealthcare.com/
2017-08-04,Box My Space,Logistics,Warehouse Aggregator,Mumbai,"R. Jayakumar, Vaibhav Vohra, Aditya Vazirani, Rhea Vazirani, AVN Business Solutions, Dreamweaver Investments",Seed Funding,,http://boxmyspace.com/
2017-08-04,CoutLoot,eCommerce,Fashion Resale Marketplace,Mumbai,"Anuj Puri, Redcliffe Capital, Artha India Ventures, Siddharth Kothari, Apoorv Ranjan Sharma,",Seed Funding,,https://www.coutloot.com/
2017-08-04,Lime Tray,Technology,Restaurant Management Solutions,New Delhi,JSW Ventures,Private Equity,,http://limetray.com/
2017-08-03,Skill Connect,Consumer Internet,Recruitment Portal,Jaipur,Rajasthan Angel Investor Network,Seed Funding,,
2017-08-03,Zoctr,Consumer Internet,Health Products & Services Aggregator,Mumbai,SIDBI,Private Equity,,https://www.zoctr.com/
2017-08-03,Chai Point,Consumer Internet,Tea Delivery Portal & offline stores,Bangalore,"DSG Consumer Partners, Eight Roads Ventures India",Private Equity,,https://chaipoint.com/
2017-08-03,SpeedBox,Logistics,On-Demand Logistics Service provider,Mumbai,Cismat Cargo Services Pvt. Ltd.,Seed Funding,300000.0,http://speedboxapp.com/
2017-08-02,Ethinos,Technology,Digital Marketing Agency,Mumbai,Triton Investment Advisors,Private Equity,,http://www.ethinos.com/digitalmarketing/
2017-08-02,Click2Clinic,Consumer Internet,healthcare service aggregator,Hyderabad,"Narottam Thudi, Shireesh Palle",Seed Funding,850000.0,
2017-08-02,Leverage Edu,Consumer Internet,Online platform for Higher Education Services,New Delhi,"Kashyap Deorah, Anand Sankeshwar, Deepak Jain, Sadashiva NT, Arjun Mehta, Satish Kaul, Anindya Ghose",Seed Funding,,http://leverageedu.com/
2017-08-02,Zepo,Consumer Internet,DIY Ecommerce platform,Mumbai,"Kunal Shah, LetsVenture, Anupam Mittal, Hetal Sonpal",Seed Funding,500000.0,http://zepo.in/
2017-08-01,TouchKin,Technology,Predictive Care Platform,Bangalore,Kae Capital,Private Equity,1300000.0,http://www.touchkin.com/
2017-07-28,Gympik.com,Consumer Internet,online marketplace for discovering fitness centres,Bangalore,RoundGlass Partners,Seed Funding,,http://Gympik.com
2017-07-28,Jhakaas,Consumer Internet,App-based Aggregator of Offline Businesses,Mumbai,Amen Dhyllon,Seed Funding,,http://jhakaas.co/
2017-07-28,BigStylist,Consumer Internet,Beauty Services Marketplace,Mumbai,Info Edge (India) Ltd,Private Equity,1250000.0,
2017-07-27,1mg,eCommerce,Online Pharmacy,Gurgaon,"HBM Healthcare Investments, Maverick Capital Ventures, Sequoia India, Omidyar Network and Kae Capital",Private Equity,15000000.0,https://www.1mg.com/
2017-07-26,Creator’s Gurukul,Others,Co-Working Space Provider,New Delhi,Yuvraj Singh,Seed Funding,,http://www.creatorsgurukul.com/
2017-07-26,Fab Hotels,Consumer Internet,Budget hotels brand & Aggregator Platform,New Delhi,Goldman Sachs,Private Equity,25000000.0,https://www.fabhotels.com/
2017-07-26,ThinkerBell,Consumer Internet,Assisted Learning Startup,Bangalore,"Indian Angel Network, Anand Mahindra",Seed Funding,200000.0,
2017-07-25,Byju’s,Consumer Internet,Mobile Learning App,Bangalore,Tencent Holdings,Private Equity,35000000.0,http://byjus.com
2017-07-25,Noticeboard,Consumer Internet,Mobile-first Enterprise communication platform,Bangalore,"Stellaris Venture Partners,",Private Equity,1200000.0,https://www.noticeboard.tech/
2017-07-21,MonkeyBox,Consumer Internet,Healthy Food Delivery Platform,Bangalore,"Blume Ventures, NB Ventures, Nspira",Seed Funding,,http://www.monkeybox.in/
2017-07-21,Monsoon Fintech,Technology,Machine Learning Access platform,New Delhi,"Sunil Kalra, Aditya Singh, Rishi Srivastava, Rajan Anandan",Seed Funding,,https://monsoonfintech.com/
2017-07-21,FableStreet,eCommerce,Women Work wear etailer,New Delhi,"Harmeet Bajaj, Pameela P, Fusiontech Ventures & Others",Seed Funding,,https://www.fablestreet.com/
2017-07-21,Brick2Wall,eCommerce,Online Marketplace for Construction Material,Gurgaon,"Subramani Somasundaram, Sundeep Sahni, Mayank Mittal & Others",Seed Funding,200000.0,https://brick2wall.com/
2017-07-20,Trupay,Technology,Online payments platform,Gurgaon,"Kae Capital, M&S Partners,",Seed Funding,700000.0,
2017-07-19,AirCTO,Consumer Internet,AI powered recruitment platform,Bangalore,Francesco Cara,Seed Funding,,https://aircto.com/
2017-07-19,Rentomojo,Consumer Internet,Consumer Leasing Platform,Bangalore,"ain Capital Ventures, Renaud Laplanche",Private Equity,10000000.0,http://Rentomojo.com
2017-07-19,Playablo,Technology,Gamified Learning App,Bangalore,ABI-Showatech (India) Ltd,Seed Funding,600000.0,https://www.playablo.com/
2017-07-18,Ambee,Consumer Internet,Ambulance Aggregation Services,Hyderabad,"Uber Technologies Inc, Amaya Capital LLP",Seed Funding,,http://www.goambee.com/
2017-07-18,Ideal Insurance,Consumer Internet,Online Insurance platform,Kolkata,Xelpmoc,Seed Funding,,http://www.idealinsurance.in/
2017-07-18,MObiquest,Technology,Mobile Services & Solutions,Noida,One97 Communication Ltd,Private Equity,,
2017-07-18,Hypernova Interactive,Technology,Mobile games creator,Bangalore,Kae Capital,Seed Funding,,http://hninteractive.com/
2017-07-17,Vayana,Technology,Enterprise Banking Solutions,Pune,"IDG Ventures India Advisors, Jungle Ventures",Private Equity,4000000.0,http://www.vayana.in/
2017-07-17,Increff,Technology,Sales Solutions for Fashion Brands,Bangalore,"Sequoia Capital, Grey Orange, Rajesh Ramaiah, Anshuman Das, Rishi Das",Seed Funding,2000000.0,http://www.increff.com/
2017-07-14,Chumbak,eCommerce,Designer consumer products Marketplace,Bangalore,Blacksoil Capital Pvt. Ltd,Private Equity,1700000.0,https://www.chumbak.com/
2017-07-14,QwikSpec,Technology,Construction site operations and analytics platform,Bangalore,"Brigade Innovations LLP, TV Mohandas Pai, Suhail Rahman, Bobby Reddy, M George Oommen",Seed Funding,540000.0,http://qwikspec.com/
2017-07-12,VDeliver,Logistics,Door Step Delivery platform,Hyderabad,"Corvus Ventures, MAPE Advisory Group",Private Equity,,http://vdeliver.in/
2017-07-12,Innoviti,Technology,Digital payments solutions,Bangalore,"SBI-FMO Fund, Bessemer Venture Partners, Catamaran Ventures",Private Equity,18500000.0,https://innoviti.com/
2017-07-12,Arcatron,Technology,Next Gen Mobility device manufacturer,Pune,Indian Angel Network,Seed Funding,,http://arcatron.com/
2017-07-12,Bottr.me,Technology,Chatbot creation tool,Bangalore,"500 Startups, Purvi Capital, Rajan Anandan, Abhishek Gupta",Seed Funding,,http://Bottr.me
2017-07-11,Flickstree,Consumer Internet,Video Content Discovery Platform,Mumbai,"Venture Catalysts, Sourav Ganguly, Ankit Aditya, Moksh Sports Ventures",Seed Funding,464000.0,https://www.flickstree.com/
2017-07-11,Fabogo,Consumer Internet,Salon & Spa Aggregation & Discovery platform,Pune,Dunamis Ventures Pte Ltd,Private Equity,2250000.0,https://www.fabogo.com/
2017-07-11,Design Cafe,Consumer Internet,Online Interior Design platform,Bangalore,"Fireside Ventures, Apurva Salarpuria, Sidharth Pansari, Sprout Capital",Seed Funding,,
2017-07-10,Autorox.co,Technology,Workshop Management Software Platform,Hyderabad,Mitsui & Co.,Private Equity,3000000.0,http://www.autorox.co/
2017-07-07,Upwardly.in,Consumer Internet,MF investment platform,Bangalore,"Sreeram Iyer, Suvo Sarkar, Anita Gupta, Likemind Ventures",Seed Funding,,http://Upwardly.in
2017-07-07,Clip App,Consumer Internet,Digital Media Video platform,Bangalore,"India Quotient, Shunwei Capital",Seed Funding,1000000.0,https://play.google.com/store/apps/details?id=com.clip&hl=en
2017-07-06,Minjar,Technology,Cloud Solutions provider,Bangalore,"Blume Ventures, Contrarian Capital India Partners, Emergent Ventures India, Pallav Nadhani, Ashish Gupta, Sharad Sharma, Sirion Labs",Seed Funding,,http://www.minjar.com/
2017-07-06,MyCity4kids,Consumer Internet,parenting blog and kids’ events discovery platform,Gurgaon,,Seed Funding,,https://www.mycity4kids.com/
2017-07-05,Moglix,eCommerce,B2B marketplace for Industrial products,Noida,"International Finance Corporation, Rocketship, Accel Partners, Jungle Ventures, Shailesh Rao, Venture Highway",Private Equity,12000000.0,http://www.moglix.com
2017-07-05,Jumbotail,eCommerce,online marketplace for food and grocery,Bangalore,"Kalaari Capital, Nexus India Capital Advisors",Private Equity,8500000.0,http://jumbotail.com/
2017-07-05,Timesaverz,Consumer Internet,Hyperlocal home services provider,Mumbai,BCCL,Private Equity,1000000.0,https://www.timesaverz.com/
2017-07-04,Droom,eCommerce,Online marketplace for automobiles,Gurgaon,"Asset Management (Asia) Ltd, Digital Garage Inc",Private Equity,20000000.0,http://droom.in
2017-07-03,Ecolibriumenergy,Technology,Energy management solutions provider,Ahmedabad,"Infuse Ventures, JLL",Private Equity,2600000.0,http://ecolibriumenergy.com/
2017-07-01,Billion Loans,Consumer Internet,Peer to Peer Lending platform,Bangalore,Reliance Corporate Advisory Services Ltd,Seed Funding,1000000.0,http://www.billionloans.com/
2017-06-30,UrbanClap,Consumer Internet,Mobile Services Marketplace,Gurgaon,"Vy Capital, SAIF Partners, Accel Partner, Bessemer Venture Partners",Private Equity,21000000.0,https://www.urbanclap.com/
2017-06-30,Tagos Design,Technology,in-video discovery platform,Bangalore,Undisclosed Investors,Private Equity,5000000.0,https://business.charmboard.com/
2017-06-29,ZingHR,Technology,"digital employee solutions,",Mumbai,Zeta,Private Equity,,https://zinghr.com/
2017-06-29,Fitpass,Consumer Internet,Online Fitness Marketplace,New Delhi,"Abhinav Bindra, Gaurav Marya",Private Equity,1000000.0,https://fitpass.co.in/
2017-06-28,Niki.ai,Consumer Internet,AI Based Personal Assistant,Bangalore,"SAP.iO, Unilazer Ventures",Private Equity,2000000.0,http://Niki.ai
2017-06-28,Rubique,Consumer Internet,Online Marketplace for financial products,Mumbai,"Kalaari Capital, Udayan Goyal",Private Equity,3000000.0,https://www.rubique.com/
2017-06-28,FiTraQ,Consumer Internet,Fitness Centre Discovery Platform,New Delhi,"Aparup Sengupta, Devendra Reddy,",Seed Funding,,https://fitraq.com/
2017-06-27,Spares Hub,eCommerce,Automobile parts marketplace,Pune,"The Chennai Angels, Anthill Scale Ventures, Esvee Technologies Inc, Inc95 Consulting",Seed Funding,311000.0,http://SparesHub.com
2017-06-27,Formcept,Consumer Internet,Unified Data Analysis platform,Bangalore,Gujarat Venture Finance Ltd,Private Equity,,http://www.formcept.com/
2017-06-27,Stashfin,Consumer Internet,Personal Finance App,New Delhi,"Snow Leopard Ventures, Alto Partners",Private Equity,5000000.0,
2017-06-26,Flipkart,eCommerce,Online marketplace,Bangalore,Naspers,Private Equity,71000000.0,http://www.quantta.com/
2017-06-26,V Resorts,Consumer Internet,Holiday & Vacation resort aggregator,Noida,"Seedfund, RB International",Private Equity,4000000.0,https://www.vresorts.in/
2017-06-26,HUG Innovations,Technology,Gesture based  Smartwatch manufacturer,Hyderabad,"Mohit Srivastav, Kishore Ganji, Venkat Vallabhaneni, Rajeev Menon",Private Equity,5000000.0,
2017-06-23,Loantap,Consumer Internet,Lending platform for salaried professionals,Mumbai,"Kae Capital, India Quotient, IFMR, and MAS Financial Services Ltd",Private Equity,4000000.0,https://loantap.in/
2017-06-23,Voxweb,Consumer Internet,Mobile based social networking platform,Mumbai,Undisclosed investors,Seed Funding,1000000.0,https://play.google.com/store/apps/details?id=com.voxweb&hl=en
2017-06-22,Explore Life traveling,Consumer Internet,Local homes booking platform,Bangalore,"Mekin Maheshwari, Bharat Vijay, Krish Seshadri, Amar Arsikere",Seed Funding,500000.0,https://www.explorelifetraveling.com/
2017-06-22,Kissht,Consumer Internet,Consumer Lending platform,Mumbai,"Endiya Partners, Ventureast",Private Equity,2000000.0,https://kissht.com/
2017-06-22,Julia Computing,Technology,Open Source Language for Data Science and Machine Learning,Bangalore,"General Catalyst, Founder Collective",Private Equity,4600000.0,https://juliacomputing.com/
2017-06-21,OneAssist,Consumer Internet,Credit card fraud protection,Mumbai,Sequoia Capital,Private Equity,,https://www.oneassist.in/
2017-06-21,mSwipe,Technology,Point-of-Sale services,Mumbai,"UC-RNT Fund, Matrix Partners, alcon Edge Capital, DSG Consumer Partners",Private Equity,31000000.0,http://www.mswipe.com/
2017-06-21,Grow Fit,Consumer Internet,Health-Tech platform,Bangalore,"Manipal Education and Medical Group (MEMG), SAR Group, The Grover Trust",Private Equity,4500000.0,https://getgrowfit.com/
2017-06-21,Fynd,eCommerce,Fashion etailer,Mumbai,"IIFL Seed Ventures, Kae Capital, FJ Labs, Singularity Ventures, GrowX, Tracxn Labs, Axis Capital",Private Equity,2400000.0,https://www.gofynd.com/
